82800  	605    
82900  	607    
83000  	608    
83100  	608    
83200  	609    
83300  	610    
83400  	611    
83500  	612    
83600  	613    
83700  	613    
83800  	614    
83900  	615    
84000  	616    
84100  	617    
84200  	617    
84300  	618    
84400  	620    
84500  	620    
84600  	621    
84700  	622    
84800  	623    
84900  	624    
85000  	625    
85100  	626    
85200  	626    
85300  	628    
85400  	629    
85500  	630    
85600  	631    
85700  	632    
85800  	633    
85900  	633    
86000  	635    
86100  	636    
86200  	637    
86300  	637    
86400  	638    
86500  	638    
86600  	639    
86700  	639    
86800  	640    
86900  	641    
87000  	642    
87100  	642    
87200  	643    
87300  	644    
87400  	646    
87500  	646    
87600  	648    
87700  	648    
87800  	650    
87900  	650    
88000  	652    
88100  	652    
88200  	653    
88300  	653    
88400  	654    
88500  	655    
88600  	656    
88700  	656    
88800  	657    
88900  	659    
89000  	659    
89100  	659    
89200  	660    
89300  	661    
89400  	661    
89500  	662    
89600  	662    
89700  	663    
89800  	664    
89900  	665    
90000  	666    
90100  	667    
90200  	668    
90300  	668    
90400  	668    
90500  	668    
90600  	668    
90700  	668    
90800  	668    
90900  	670    
91000  	670    
91100  	671    
91200  	671    
91300  	671    
91400  	672    
91500  	673    
91600  	673    
91700  	674    
91800  	675    
91900  	676    
92000  	676    
92100  	676    
92200  	677    
92300  	678    
92400  	678    
92500  	680    
92600  	681    
92700  	681    
92800  	681    
92900  	682    
93000  	683    
93100  	684    
93200  	684    
93300  	685    
93400  	686    
93500  	686    
93600  	686    
93700  	687    
93800  	689    
93900  	689    
94000  	690    
94100  	691    
94200  	692    
94300  	693    
94400  	694    
94500  	695    
94600  	695    
94700  	696    
94800  	697    
94900  	697    
95000  	699    
95100  	699    
95200  	701    
95300  	701    
95400  	702    
95500  	703    
95600  	704    
95700  	705    
95800  	706    
95900  	706    
96000  	707    
96100  	708    
96200  	708    
96300  	709    
96400  	710    
96500  	710    
96600  	710    
96700  	710    
96800  	710    
96900  	712    
97000  	713    
97100  	713    
97200  	714    
97300  	714    
97400  	714    
97500  	715    
97600  	717    
97700  	718    
97800  	718    
97900  	720    
98000  	720    
98100  	721    
98200  	721    
98300  	722    
98400  	723    
98500  	723    
98600  	724    
98700  	725    
98800  	725    
98900  	725    
99000  	725    
99100  	726    
99200  	727    
99300  	727    
99400  	729    
99500  	729    
99600  	730    
99700  	731    
99800  	731    
99900  	732    
100000 	732    
100100 	733    
100200 	734    
100300 	735    
100400 	736    
100500 	736    
100600 	738    
100700 	738    
100800 	739    
100900 	740    
101000 	740    
101100 	741    
101200 	742    
101300 	743    
101400 	743    
101500 	743    
101600 	745    
101700 	747    
101800 	747    
101900 	747    
102000 	748    
102100 	748    
102200 	750    
102300 	751    
102400 	751    
102500 	752    
102600 	752    
102700 	753    
102800 	754    
102900 	754    
103000 	754    
103100 	755    
103200 	756    
103300 	757    
103400 	757    
103500 	757    
103600 	758    
103700 	759    
103800 	760    
103900 	760    
104000 	761    
104100 	763    
104200 	763    
104300 	763    
104400 	766    
104500 	766    
104600 	766    
104700 	766    
104800 	767    
104900 	767    
105000 	769    
105100 	769    
105200 	770    
105300 	771    
105400 	771    
105500 	771    
105600 	772    
105700 	772    
105800 	773    
105900 	773    
106000 	774    
106100 	774    
106200 	775    
106300 	777    
106400 	777    
106500 	777    
106600 	779    
106700 	779    
106800 	779    
106900 	781    
107000 	781    
107100 	782    
107200 	783    
107300 	783    
107400 	785    
107500 	785    
107600 	786    
107700 	786    
107800 	787    
107900 	787    
108000 	788    
108100 	789    
108200 	791    
108300 	791    
108400 	791    
108500 	792    
108600 	792    
108700 	794    
108800 	795    
108900 	795    
109000 	796    
109100 	797    
109200 	797    
109300 	798    
109400 	798    
109500 	799    
109600 	799    
109700 	801    
109800 	801    
109900 	802    
110000 	802    
110100 	802    
110200 	803    
110300 	804    
110400 	804    
110500 	805    
110600 	806    
110700 	808    
110800 	808    
110900 	808    
111000 	810    
111100 	810    
111200 	811    
111300 	812    
111400 	813    
111500 	813    
111600 	814    
111700 	814    
111800 	815    
111900 	815    
112000 	816    
112100 	817    
112200 	817    
112300 	818    
112400 	818    
112500 	820    
112600 	820    
112700 	821    
112800 	822    
112900 	823    
113000 	823    
113100 	825    
113200 	825    
113300 	827    
113400 	827    
113500 	827    
113600 	828    
113700 	828    
113800 	830    
113900 	830    
114000 	831    
114100 	832    
114200 	833    
114300 	834    
114400 	834    
114500 	835    
114600 	835    
114700 	836    
114800 	836    
114900 	837    
115000 	837    
115100 	838    
115200 	839    
115300 	839    
115400 	840    
115500 	840    
115600 	842    
115700 	842    
115800 	843    
115900 	844    
116000 	845    
116100 	845    
116200 	846    
116300 	847    
116400 	847    
116500 	849    
116600 	850    
116700 	850    
116800 	851    
116900 	852    
117000 	852    
117100 	853    
117200 	854    
117300 	854    
117400 	854    
117500 	854    
117600 	856    
117700 	857    
117800 	857    
117900 	857    
118000 	859    
118100 	859    
118200 	859    
118300 	862    
118400 	862    
118500 	862    
118600 	863    
118700 	864    
118800 	864    
118900 	864    
119000 	865    
119100 	866    
119200 	867    
119300 	867    
119400 	868    
119500 	868    
119600 	868    
119700 	869    
119800 	869    
119900 	870    
120000 	872    
120100 	872    
120200 	872    
120300 	873    
120400 	873    
120500 	873    
120600 	874    
120700 	874    
120800 	875    
120900 	876    
121000 	876    
121100 	877    
121200 	878    
121300 	878    
121400 	880    
121500 	880    
121600 	880    
121700 	880    
121800 	882    
121900 	882    
122000 	883    
122100 	884    
122200 	884    
122300 	884    
122400 	886    
122500 	886    
122600 	886    
122700 	886    
122800 	887    
122900 	888    
123000 	888    
123100 	888    
123200 	888    
123300 	890    
123400 	891    
123500 	891    
123600 	891    
123700 	893    
123800 	893    
123900 	893    
124000 	894    
124100 	895    
124200 	895    
124300 	896    
124400 	896    
124500 	897    
124600 	898    
124700 	898    
124800 	899    
124900 	899    
125000 	900    
125100 	900    
125200 	901    
125300 	901    
125400 	901    
125500 	901    
125600 	902    
125700 	902    
125800 	902    
125900 	903    
126000 	903    
126100 	904    
126200 	904    
126300 	905    
126400 	906    
126500 	906    
126600 	906    
126700 	908    
126800 	908    
126900 	908    
127000 	909    
127100 	909    
127200 	909    
127300 	911    
127400 	911    
127500 	911    
127600 	912    
127700 	912    
127800 	913    
127900 	914    
128000 	914    
128100 	914    
128200 	914    
128300 	915    
128400 	916    
128500 	916    
128600 	917    
128700 	917    
128800 	917    
128900 	918    
129000 	918    
129100 	918    
129200 	919    
129300 	920    
129400 	921    
129500 	922    
129600 	922    
129700 	922    
129800 	923    
129900 	923    
130000 	923    
130100 	923    
130200 	924    
130300 	925    
130400 	925    
130500 	926    
130600 	926    
130700 	926    
130800 	926    
130900 	927    
131000 	927    
131100 	928    
131200 	929    
131300 	929    
131400 	929    
131500 	930    
131600 	931    
131700 	931    
131800 	932    
131900 	932    
132000 	933    
132100 	933    
132200 	934    
132300 	934    
132400 	935    
132500 	935    
132600 	936    
132700 	936    
132800 	937    
132900 	938    
133000 	938    
133100 	938    
133200 	939    
133300 	939    
133400 	940    
133500 	940    
133600 	941    
133700 	941    
133800 	941    
133900 	942    
134000 	942    
134100 	943    
134200 	944    
134300 	944    
134400 	944    
134500 	945    
134600 	946    
134700 	946    
134800 	946    
134900 	947    
135000 	947    
135100 	948    
135200 	948    
135300 	948    
135400 	948    
135500 	949    
135600 	949    
135700 	949    
135800 	951    
135900 	951    
136000 	951    
136100 	951    
136200 	951    
136300 	951    
136400 	952    
136500 	953    
136600 	954    
136700 	954    
136800 	954    
136900 	955    
137000 	955    
137100 	955    
137200 	956    
137300 	956    
137400 	956    
137500 	957    
137600 	957    
137700 	957    
137800 	957    
137900 	958    
138000 	959    
138100 	960    
138200 	960    
138300 	960    
138400 	962    
138500 	962    
138600 	962    
138700 	963    
138800 	964    
138900 	964    
139000 	964    
139100 	964    
139200 	965    
139300 	966    
139400 	966    
139500 	966    
139600 	966    
139700 	966    
139800 	966    
139900 	966    
140000 	967    
140100 	967    
140200 	968    
140300 	968    
140400 	969    
140500 	969    
140600 	969    
140700 	969    
140800 	970    
140900 	970    
141000 	971    
141100 	972    
141200 	972    
141300 	972    
141400 	973    
141500 	973    
141600 	973    
141700 	973    
141800 	974    
141900 	975    
142000 	975    
142100 	975    
142200 	975    
142300 	976    
142400 	976    
142500 	977    
142600 	977    
142700 	977    
142800 	977    
142900 	978    
143000 	978    
143100 	978    
143200 	978    
143300 	979    
143400 	979    
143500 	979    
143600 	979    
143700 	979    
143800 	980    
143900 	980    
144000 	981    
144100 	981    
144200 	981    
144300 	981    
144400 	982    
144500 	982    
144600 	982    
144700 	982    
144800 	983    
144900 	984    
145000 	984    
145100 	984    
145200 	984    
145300 	984    
145400 	984    
145500 	985    
145600 	986    
145700 	986    
145800 	986    
145900 	986    
146000 	986    
146100 	987    
146200 	988    
146300 	988    
146400 	988    
146500 	988    
146600 	988    
146700 	988    
146800 	988    
146900 	989    
147000 	989    
147100 	989    
147200 	990    
147300 	990    
147400 	990    
147500 	990    
147600 	990    
147700 	990    
147800 	991    
147900 	991    
148000 	992    
148100 	993    
148200 	993    
148300 	993    
148400 	993    
148500 	993    
148600 	993    
148700 	993    
148800 	993    
148900 	993    
149000 	994    
149100 	994    
149200 	994    
149300 	994    
149400 	995    
149500 	995    
149600 	995    
149700 	995    
149800 	995    
149900 	996    
150000 	996    
150100 	996    
150200 	996    
150300 	997    
150400 	997    
150500 	997    
150600 	997    
150700 	997    
150800 	997    
150900 	997    
151000 	997    
151100 	997    
151200 	998    
151300 	999    
151400 	999    
151500 	999    
151600 	999    
151700 	999    
151800 	999    
151900 	999    
152000 	999    
152100 	999    
152200 	999    
